;0,0;1,0;2,0;3,0;4,0;5,0;6,0
modelo_campeon_ErrorMedianoAbsoluto;29,783333325;35,983333333333334;34,06666666666667;39,299999983333336;36,1;34,099999999999994;35,60833333333332
modelo_campeon_ErrorCuadraticoMedio;1757,8520793824546;1794,3756758367767;2078,5866123916976;2493,7036596051144;1866,0679486626093;1809,4748364121342;1707,9775263472718
LinearRegression_ErrorMedianoAbsoluto;18,791858384765625;13,886583357421877;15,204274677734375;15,801431011718748;16,757593200195316;14,753409377929685;12,595955499999995
LinearRegression_ErrorCuadraticoMedio;3,073608739774094e+20;2,3078290885413664e+20;1,8412967871119104e+20;2,3975798010951182e+20;5,853985220194999e+20;1,2805105056734986e+21;7,701449289838592e+20
LinearRegression_dep_ErrorMedianoAbsoluto;19,297615;16,549342999999993;15,999951999999993;16,723849;17,977110999999994;12,950238499999998;13,353725999999995
LinearRegression_dep_ErrorCuadraticoMedio;6,582504241474822e+19;4,942494649181891e+19;2,727707377878443e+25;3,551788156704523e+25;3,374330176955261e+25;4,5411671064559836e+21;1,0771582080068977e+21
ElasticNetCV_ErrorMedianoAbsoluto;18,344368246355266;13,896759094066311;15,109602683372373;15,257957352511994;16,70460891506889;13,929501616372306;12,275555905716836
ElasticNetCV_ErrorCuadraticoMedio;1129,398426099542;2855,4142211154403;3082,269556278524;1122,8055397582305;2273,066296875254;983,4397552327187;745,4926259788565
ElasticNetCV_dep_ErrorMedianoAbsoluto;18,218388662270865;14,733326893240616;14,911075867995478;14,996846279560117;16,436704858751657;13,38037565246389;12,552265522346481
ElasticNetCV_dep_ErrorCuadraticoMedio;1152,0051533652434;2943,4235041843335;3128,929980052279;1140,8187159195027;2343,8207158699884;1017,1417188162601;742,7608734736802
SGDRegressor_ErrorMedianoAbsoluto;18,357121781414037;15,783854069634309;16,227006724025685;17,064978607190525;17,370813116517382;14,269494652454007;14,034398303414932
SGDRegressor_ErrorCuadraticoMedio;4045,15786889617;4189,193396290903;5111,585911024268;6985,012603624124;5187,539024906332;2606,794060909654;721,813604773379
SGDRegressor_dep_ErrorMedianoAbsoluto;18,01371082299285;15,664668978556875;16,216945587810557;16,657048438560793;17,36338191166608;13,79225903196253;13,170099536329708
SGDRegressor_dep_ErrorCuadraticoMedio;4078,6548057301293;4215,725751422952;5114,949136972221;7008,024123406962;5221,489841923776;2591,213923895602;707,4009761880022
GradientBoostingRegressor_ErrorMedianoAbsoluto;18,829631787451042;15,257262847074173;15,6672345358229;16,788676913051518;18,20547388888955;11,294846870556931;12,375164242673627
GradientBoostingRegressor_ErrorCuadraticoMedio;4065,9215968983444;2747,6219396083507;4268,37065935955;4260,556027212561;5177,191531877503;1190,1159331961605;733,8587929189152
GradientBoostingRegressor_dep_ErrorMedianoAbsoluto;18,750978731507693;15,232094928736693;15,75092729180146;15,788192432374672;17,77959323755139;11,359160602591473;12,516438477307798
GradientBoostingRegressor_dep_ErrorCuadraticoMedio;4071,1334168067315;2728,1268068284735;4264,360717998955;4221,877282462654;5184,939488596027;1169,180673439908;742,1985591676836
RandomForestRegressor_ErrorMedianoAbsoluto;17,177948209973593;15,655553761465427;14,665625586297395;16,81359675844243;17,534398949728484;14,24552603657651;10,96825946312942
RandomForestRegressor_ErrorCuadraticoMedio;3824,6930070765593;2473,084736438132;4371,412455771745;4591,3535638336625;5270,522638607997;2312,8607628959776;580,7890826262868
RandomForestRegressor_dep_ErrorMedianoAbsoluto;17,37220080212881;15,964980729558391;14,64308013845013;15,663980683816135;18,071142378391766;12,177241081445846;10,703359619856137
RandomForestRegressor_dep_ErrorCuadraticoMedio;4009,260081498716;2720,552109784009;4341,199985937606;4528,9576952594625;5259,029710607349;2485,604591835158;561,0732598719087
